date,weekday,USD/CNY,EUR/CNY,100JPY/CNY,HKD/CNY,GBP/CNY,AUD/CNY,NZD/CNY,SGD/CNY,CHF/CNY,CAD/CNY,CNY/MYR,CNY/RUB,CNY/ZAR,CNY/KRW,CNY/AED,CNY/SAR,CNY/HUF,CNY/PLN,CNY/DKK,CNY/SEK,CNY/NOK,CNY/TRY,CNY/MXN,CNY/THB
2015-10-28,三,6.3536,7.0103,5.2754,0.8198,9.7251,4.5472,4.2954,4.5469,,4.7856,0.6685,10.2822,,,,,,,,,,,,
2015-10-27,二,6.3494,7.021,5.253,0.8193,9.7503,4.6031,4.3062,4.5652,,4.8237,0.6624,9.913,,,,,,,,,,,,
2015-10-26,一,6.3549,7.005,5.2438,0.82,9.7329,4.5927,4.2914,4.5457,,4.8209,0.663,9.791,,,,,,,,,,,,
2015-10-23,五,6.3595,7.0589,5.2764,0.8206,9.801,4.6013,4.3392,4.574,,4.8568,0.6671,9.8152,,,,,,,,,,,,
2015-10-22,四,6.3497,7.2006,5.2965,0.8193,9.7928,4.5817,4.2701,4.5544,,4.8353,0.6715,9.904,,,,,,,,,,,,
2015-10-21,三,6.3473,7.2117,5.294,0.819,9.804,4.613,4.2862,4.567,,4.8901,0.6694,9.7622,,,,,,,,,,,,
2015-10-20,二,6.3614,7.2061,5.3255,0.8208,9.8427,4.6197,4.3277,4.5781,,4.8846,0.6632,9.797,,,,,,,,,,,,
2015-10-19,一,6.3527,7.2201,5.3203,0.8197,9.8044,4.6047,4.3131,4.5994,,4.9143,0.6565,9.6729,,,,,,,,,,,,
2015-10-16,五,6.3436,7.217,5.3389,0.8185,9.8172,4.6466,4.341,4.5967,,4.9297,0.6485,9.6418,,,,,,,,,,,,
2015-10-15,四,6.3402,7.2694,5.3316,0.8181,9.8104,4.6372,4.3197,4.6045,,4.9082,0.6517,9.8574,,,,,,,,,,,,
2015-10-14,三,6.3408,7.2158,5.2978,0.8182,9.6718,4.5789,4.2157,4.5338,,4.8704,0.6568,9.9075,,,,,,,,,,,,
2015-10-13,二,6.3231,7.1834,5.2709,0.8159,9.6951,4.6455,4.2372,4.5151,,4.8524,0.6552,9.787,,,,,,,,,,,,
2015-10-12,一,6.3406,7.2109,5.2766,0.8181,9.7189,4.6427,4.2378,4.5348,,4.9015,0.6504,9.7007,,,,,,,,,,,,
2015-10-9,五,6.3493,7.164,5.2935,0.8193,9.7498,4.6123,4.2324,4.5266,,4.8843,0.6547,9.6592,,,,,,,,,,,,
2015-10-8,四,6.3505,7.1444,5.2945,0.8194,9.7334,4.5736,4.2032,4.5052,,4.8644,0.6591,9.7918,,,,,,,,,,,,
2015-9-30,三,6.3613,7.1608,5.3043,0.8208,9.6411,4.4591,4.0505,4.4602,,4.7373,0.6994,10.371,,,,,,,,,,,,
2015-9-29,二,6.366,7.1596,5.3181,0.8214,9.6557,4.4346,4.0125,4.4493,,4.7504,0.6945,10.363,,,,,,,,,,,,
2015-9-28,一,6.3729,7.139,5.293,0.8223,9.6856,4.4738,4.0605,4.4697,,4.7812,0.6804,10.2736,,,,,,,,,,,,
2015-9-25,五,6.3785,7.132,5.3074,0.823,9.7169,4.4765,4.0424,4.4831,,4.7797,0.6794,10.3547,,,,,,,,,,,,
2015-9-24,四,6.3791,7.1335,5.3059,0.8231,9.7278,4.4685,4.0095,4.4776,,4.788,0.676,10.3632,,,,,,,,,,,,
2015-9-23,三,6.3773,7.0874,5.3087,0.8229,9.7908,4.516,4.0131,4.4979,,4.8015,0.6708,10.3543,,,,,,,,,,,,
2015-9-22,二,6.3721,7.1424,5.2955,0.8222,9.8311,4.5513,4.0341,4.5147,,4.8113,0.665,10.3686,,,,,,,,,,,,
2015-9-21,一,6.3676,7.1957,5.3155,0.8216,9.893,4.5807,4.0697,4.5372,,4.8177,0.6608,10.4388,,,,,,,,,,,,
2015-9-18,五,6.3607,7.2568,5.3028,0.8207,9.8998,4.5657,4.0384,4.5479,,4.8271,0.6627,10.2765,,,,,,,,,,,,
2015-9-17,四,6.367,7.1928,5.2803,0.8215,9.8745,4.578,4.0418,4.5557,,4.8347,0.6662,10.2521,,,,,,,,,,,,
2015-9-16,三,6.3712,7.1822,5.2947,0.8221,9.7774,4.5441,4.0488,4.5491,,4.8099,0.672,10.4865,,,,,,,,,,,,
2015-9-15,二,6.3665,7.2027,5.2898,0.8215,9.8257,4.5574,4.0355,4.5444,,4.8045,0.6716,10.6111,,,,,,,,,,,,
2015-9-14,一,6.3709,7.2278,5.2803,0.822,9.8421,4.5298,4.0338,4.5205,,4.8144,0.6711,10.6356,,,,,,,,,,,,
2015-9-11,五,6.3719,7.1875,5.2753,0.8222,9.8396,4.506,4.0193,4.5115,,4.8155,0.6735,10.6062,,,,,,,,,,,,
2015-9-10,四,6.3772,7.1552,5.3001,0.8227,9.807,4.4409,4.0044,4.4835,,4.8017,0.6766,10.7217,,,,,,,,,,,,
2015-9-9,三,6.3632,7.1265,5.2964,0.821,9.7936,4.4774,4.0574,4.4899,,4.823,0.6721,10.6903,,,,,,,,,,,,
2015-9-8,二,6.3639,7.1061,5.332,0.8211,9.7226,4.4189,3.9882,4.4571,,4.7845,0.6743,10.8437,,,,,,,,,,,,
2015-9-7,一,6.3584,7.1042,5.3466,0.8204,9.6711,4.4101,3.9973,4.4704,,4.789,0.6671,10.7661,,,,,,,,,,,,
2015-9-2,三,6.3619,7.1831,5.3021,0.8209,9.7378,4.4682,4.0328,4.5061,,4.804,0.6514,10.4591,,,,,,,,,,,,
2015-9-1,二,6.3752,7.1718,5.2667,0.8226,9.7988,4.5326,4.0484,4.5213,,4.8482,0.6513,10.0702,,,,,,,,,,,,
2015-8-31,一,6.3893,7.1793,5.2718,0.8244,9.8864,4.5657,4.1259,4.5337,,4.8279,0.6271,10.2015,,,,,,,,,,,,
2015-8-28,五,6.3986,7.2068,5.2994,0.8256,9.894,4.6079,4.1627,4.581,,4.8515,0.6497,10.2994,,,,,,,,,,,,
2015-8-27,四,6.4085,7.2696,5.3557,0.8268,9.9411,4.5792,4.149,4.5726,,4.8204,0.6533,10.7504,,,,,,,,,,,,
2015-8-26,三,6.4043,7.3871,5.3919,0.8262,10.0674,4.5679,4.1554,4.5605,,4.8028,0.66,10.7891,,,,,,,,,,,,
2015-8-25,二,6.3987,7.3989,5.3713,0.8254,10.072,4.5811,4.1312,4.5409,,4.8207,0.6621,11.0651,,,,,,,,,,,,
2015-8-24,一,6.3862,7.2644,5.2304,0.8237,9.9919,4.6262,4.2192,4.5144,,4.8298,0.658,10.806,,,,,,,,,,,,
2015-8-21,五,6.3864,7.1771,5.1669,0.8239,10.0087,4.6754,4.2224,4.5476,,4.8818,0.647,10.6232,,,,,,,,,,,,
2015-8-20,四,6.3915,7.1191,5.1551,0.8244,10.0231,4.6974,4.215,4.5641,,4.8768,0.6402,10.4142,,,,,,,,,,,,
2015-8-19,三,6.3963,7.0548,5.1431,0.8248,10.0198,4.6935,4.2123,4.5581,,4.8995,0.6362,10.2697,,,,,,,,,,,,
2015-8-18,二,6.3966,7.0816,5.1418,0.8249,9.968,4.7125,4.206,4.5435,,4.8836,0.6418,10.1898,,,,,,,,,,,,
2015-8-17,一,6.3969,7.0943,5.1451,0.8248,10.011,4.7136,4.1807,4.5432,,4.8813,0.6301,10.1771,,,,,,,,,,,,
2015-8-14,五,6.3975,7.1325,5.1441,0.8252,9.9879,4.7109,4.189,4.5755,,4.8967,0.6248,10.0985,,,,,,,,,,,,
2015-8-13,四,6.401,7.101,5.126,0.8255,9.9548,4.6966,4.2059,4.5548,,4.9271,0.6255,10.0645,,,,,,,,,,,,
2015-8-12,三,6.3306,6.9481,5.0524,0.8158,9.8499,4.6225,4.1393,4.5061,,4.8355,0.6221,10.1399,,,,,,,,,,,,
2015-8-11,二,6.2298,6.7633,4.9319,0.8036,9.5723,4.5545,4.0595,4.4501,,4.7922,0.6323,10.1847,,,,,,,,,,,,
2015-8-10,一,6.1162,6.7226,4.9428,0.7889,9.5071,4.5413,4.0519,4.4378,,4.6507,0.631,10.3452,,,,,,,,,,,,
2015-8-7,五,6.1174,6.7017,4.9219,0.7892,9.5157,4.5046,4.018,4.4361,,4.6641,0.631,10.3624,,,,,,,,,,,,
2015-8-6,四,6.1181,6.6925,4.9178,0.7892,9.5784,4.5099,4.0058,4.4428,,4.6474,0.6315,10.2704,,,,,,,,,,,,
2015-8-5,三,6.1186,6.6713,4.939,0.7891,9.5477,4.5239,4.0133,4.4449,,4.6374,0.6222,10.1274,,,,,,,,,,,,
2015-8-4,二,6.1177,6.71,4.9503,0.7891,9.5571,4.4581,4.0266,4.4517,,4.6438,0.6218,10.2646,,,,,,,,,,,,
2015-8-3,一,6.1169,6.7294,4.9481,0.789,9.581,4.4776,4.0391,4.4724,,4.6619,0.6156,9.8171,,,,,,,,,,,,
2015-7-31,五,6.1172,6.7078,4.9487,0.7891,9.5678,4.4734,4.0509,4.4703,,4.7073,0.6155,9.6455,,,,,,,,,,,,
2015-7-30,四,6.1165,6.7281,4.9499,0.7891,9.5666,4.4768,4.08,4.4823,,4.7213,0.6147,9.4666,,,,,,,,,,,,
2015-7-29,三,6.115,6.785,4.9663,0.7889,9.5701,4.5015,4.1144,4.503,,4.7278,0.6147,9.6781,,,,,,,,,,,,
2015-7-28,二,6.1154,6.8002,4.9796,0.789,9.5434,4.4639,4.067,4.487,,4.6933,0.6146,9.6556,,,,,,,,,,,,
2015-7-27,一,6.1176,6.7355,4.9609,0.7893,9.5237,4.4641,4.0378,4.4739,,4.6929,0.6144,9.4416,,,,,,,,,,,,
2015-7-24,五,6.1169,6.7525,4.9503,0.7892,9.5165,4.5072,4.0552,4.4855,,4.6966,0.6141,9.3496,,,,,,,,,,,,
2015-7-23,四,6.1172,6.7015,4.9478,0.7893,9.5738,4.5165,4.0531,4.4923,,4.6893,0.6133,9.2563,,,,,,,,,,,,
2015-7-22,三,6.1168,6.71,4.956,0.7892,9.5459,4.5505,4.0663,4.5008,,4.7263,0.6127,9.1963,,,,,,,,,,,,
2015-7-21,二,6.1199,6.6431,4.9381,0.7896,9.551,4.5226,4.0396,4.4781,,4.7098,0.614,9.2372,,,,,,,,,,,,
2015-7-20,一,6.1197,6.6499,4.9472,0.7896,9.5858,4.5214,3.9998,4.486,,4.7122,0.6136,9.1999,,,,,,,,,,,,
2015-7-17,五,6.1192,6.6727,4.9449,0.7895,9.573,4.5455,4.0011,4.4943,,4.7172,0.6135,9.2004,,,,,,,,,,,,
2015-7-16,四,6.1173,6.7143,4.9566,0.7892,9.5987,4.5215,4.0288,4.495,,4.7318,0.6116,9.1969,,,,,,,,,,,,
2015-7-15,三,6.1152,6.7427,4.9758,0.7889,9.5901,4.566,4.1123,4.5104,,4.8015,0.6143,9.1218,,,,,,,,,,,,
2015-7-14,二,6.1165,6.7368,4.9655,0.7891,9.4939,4.5371,4.098,4.5136,,4.7927,0.614,9.1381,,,,,,,,,,,,
2015-7-13,一,6.1133,6.8259,5.0061,0.7887,9.5075,4.553,4.1177,4.5432,,4.8151,0.6104,9.1086,,,,,,,,,,,,
2015-7-10,五,6.1153,6.7829,5.0456,0.7889,9.421,4.5745,4.1399,4.5499,,4.8122,0.6118,9.2455,,,,,,,,,,,,
2015-7-9,四,6.1151,6.7878,5.0838,0.7888,9.4207,4.5417,4.114,4.5411,,4.8003,0.6142,9.2911,,,,,,,,,,,,
2015-7-8,三,6.1175,6.7459,5.0152,0.7888,9.4781,4.5639,4.088,4.5319,,4.8086,0.614,9.1642,,,,,,,,,,,,
2015-7-7,二,6.1166,6.777,5.0019,0.789,9.5639,4.5884,4.0945,4.5465,,4.8318,0.6146,9.1925,,,,,,,,,,,,
2015-7-6,一,6.1172,6.7651,5.0088,0.7891,9.5438,4.6045,4.1059,4.5491,,4.853,0.6175,9.059,,,,,,,,,,,,
2015-7-3,五,6.116,6.7972,4.991,0.789,9.5726,4.684,4.1246,4.5529,,4.8745,0.6072,8.9698,,,,,,,,,,,,
2015-7-2,四,6.1171,6.7704,4.9762,0.7891,9.5689,4.688,4.1154,4.5384,,4.8577,0.6072,9.0297,,,,,,,,,,,,
2015-7-1,三,6.1149,6.824,5.0082,0.7888,9.6198,4.722,4.1619,4.5565,,4.8974,0.605,8.9462,,,,,,,,,,,,
2015-6-30,二,6.1136,6.8699,5.0052,0.7886,9.6422,4.6993,4.1912,4.558,,4.9232,0.6102,9.0315,,,,,,,,,,,,
2015-6-29,一,6.1168,6.7563,4.9906,0.789,9.6146,4.6807,4.1939,4.538,,4.9569,0.6085,8.8802,,,,,,,,,,,,
2015-6-26,五,6.1137,6.877,4.9737,0.7887,9.6619,4.7443,4.2259,4.5737,,4.9572,0.6045,8.8282,,,,,,,,,,,,
2015-6-25,四,6.1148,6.8663,4.9532,0.7887,9.6236,4.7274,4.2289,4.5687,,4.9361,0.6068,8.7953,,,,,,,,,,,,
2015-6-24,三,6.1142,6.8504,4.9571,0.7886,9.6411,4.7523,4.2107,4.5812,,4.9604,0.6023,8.7084,,,,,,,,,,,,
2015-6-23,二,6.1119,6.9581,4.9791,0.7885,9.7137,4.7446,4.2113,4.5992,,4.9614,0.6006,8.7237,,,,,,,,,,,,
2015-6-19,五,6.1104,6.9698,4.9873,0.7882,9.7345,4.7742,4.2436,4.6024,,4.9995,0.5978,8.5695,,,,,,,,,,,,
2015-6-18,四,6.1126,6.9623,4.9686,0.7885,9.7092,4.7071,4.2303,4.5938,,4.998,0.6023,8.6885,,,,,,,,,,,,
2015-6-17,三,6.1158,6.8931,4.972,0.7889,9.5912,4.7479,4.2842,4.5707,,4.9738,0.6037,8.7102,,,,,,,,,,,,
2015-6-16,二,6.1155,6.9104,4.9712,0.7888,9.5603,4.7552,4.2903,4.5608,,4.9631,0.6055,8.8066,,,,,,,,,,,,
2015-6-15,一,6.1169,6.8816,4.9727,0.789,9.5397,4.7337,4.2817,4.5613,,4.9656,0.6069,8.9149,,,,,,,,,,,,
2015-6-12,五,6.1167,6.8963,4.9682,0.789,9.5127,4.7515,4.3032,4.5652,,4.977,0.6029,8.8398,,,,,,,,,,,,
2015-6-11,四,6.115,6.9304,4.9902,0.7888,9.4982,4.735,4.3215,4.5672,,4.9813,0.6028,8.7883,,,,,,,,,,,,
2015-6-10,三,6.1173,6.9249,4.9345,0.789,9.4387,4.7143,4.3839,4.5444,,4.9557,0.605,8.9894,,,,,,,,,,,,
2015-6-9,二,6.1179,6.9146,4.9226,0.7892,9.4061,4.7126,4.3725,4.5327,,4.927,0.606,9.0576,,,,,,,,,,,,
2015-6-8,一,6.1205,6.8114,4.9085,0.7895,9.3705,4.6772,4.3266,4.5208,,4.9107,0.6027,8.9311,,,,,,,,,,,,
2015-6-5,五,6.1181,6.8744,4.9303,0.7892,9.4212,4.7186,4.3696,4.5524,,4.8953,0.5975,8.9626,,,,,,,,,,,,
2015-6-4,四,6.1164,6.9005,4.9323,0.7889,9.3946,4.764,4.3867,4.5655,,4.9104,0.5952,8.7951,,,,,,,,,,,,
2015-6-3,三,6.1176,6.8298,4.9413,0.7888,9.4007,4.757,4.3917,4.5476,,4.9272,0.5947,8.542,,,,,,,,,,,,
2015-6-2,二,6.1225,6.7025,4.9196,0.7895,9.3259,4.676,4.3627,4.5308,,4.8867,0.5943,8.6548,,,,,,,,,,,,
2015-6-1,一,6.1207,6.713,4.9403,0.7895,9.3685,4.6884,4.3527,4.547,,4.9083,0.5898,8.4616,,,,,,,,,,,,
2015-5-29,五,6.1196,6.7189,4.9571,0.7893,9.3932,4.6928,4.3953,4.5554,,4.9276,0.5859,8.5083,,,,,,,,,,,,
2015-5-28,四,6.1202,6.6882,4.9619,0.7891,9.4148,4.7456,4.4501,4.5459,,4.915,0.5864,8.4,,,,,,,,,,,,
2015-5-27,三,6.1198,6.6735,4.991,0.7894,9.4403,4.751,4.4455,4.5529,,4.924,0.5773,8.2323,,,,,,,,,,,,
2015-5-26,二,6.1172,6.7138,5.0436,0.7891,9.4786,4.7945,4.4813,4.5698,,4.9634,0.583,8.0819,,,,,,,,,,,,
2015-5-25,一,6.1165,6.7349,5.0434,0.789,9.4884,4.7895,4.4777,4.5892,,4.9744,0.5808,8.0827,,,,,,,,,,,,
2015-5-22,五,6.1131,6.8104,5.0672,0.7885,9.597,4.8415,4.5149,4.5949,,5.0128,0.5814,8.0794,,,,,,,,,,,,
2015-5-21,四,6.1139,6.8083,5.0609,0.7886,9.5283,4.8314,4.4809,4.5938,,5.0147,0.5826,8.0583,,,,,,,,,,,,
2015-5-20,三,6.1125,6.8233,5.0804,0.7885,9.5035,4.8505,4.5091,4.5942,,4.9926,0.5815,8.0174,,,,,,,,,,,,
2015-5-19,二,6.1098,6.9365,5.114,0.7882,9.5962,4.8953,4.522,4.621,,5.0251,0.5763,7.9696,,,,,,,,,,,,
2015-5-18,一,6.1079,7.0022,5.1315,0.788,9.6305,4.9112,4.5607,4.6397,,5.0779,0.5754,8.0022,,,,,,,,,,,,
2015-5-15,五,6.1085,6.979,5.1376,0.7881,9.6553,4.9408,4.5795,4.6409,,5.0938,0.5749,8.1109,,,,,,,,,,,,
2015-5-14,四,6.1093,6.9472,5.1386,0.7881,9.6355,4.9707,4.613,4.6245,,5.1081,0.5775,7.9865,,,,,,,,,,,,
2015-5-13,三,6.1123,6.8768,5.1143,0.7885,9.6047,4.8965,4.5351,4.6006,,5.0919,0.5795,8.097,,,,,,,,,,,,
2015-5-12,二,6.1155,6.8309,5.1087,0.7889,9.5474,4.8393,4.4991,4.5882,,5.0525,0.5802,8.254,,,,,,,,,,,,
2015-5-11,一,6.1132,6.8589,5.1249,0.7884,9.4691,4.8593,4.5554,4.6152,,5.0552,0.5769,8.2903,,,,,,,,,,,,
2015-5-8,五,6.1147,6.8936,5.1219,0.7886,9.4306,4.8419,4.5647,4.6062,,5.0514,0.5777,8.1263,,,,,,,,,,,,
2015-5-7,四,6.1113,6.9426,5.1337,0.7884,9.3339,4.8748,4.5897,4.63,,5.0741,0.5748,8.2097,,,,,,,,,,,,
2015-5-6,三,6.1156,6.8539,5.1171,0.789,9.3014,4.8647,4.597,4.609,,5.0601,0.5785,8.1714,,,,,,,,,,,,
2015-5-5,二,6.118,6.8379,5.1111,0.7891,9.2761,4.8093,4.6281,4.6103,,5.0554,0.5745,8.4074,,,,,,,,,,,,
2015-5-4,一,6.1165,6.8572,5.1059,0.7891,9.2848,4.7943,4.6102,4.6107,,5.0275,0.5723,8.2619,,,,,,,,,,,,
2015-4-30,四,6.1137,6.8082,5.1522,0.7888,9.455,4.9058,4.6696,4.6455,,5.0875,0.57,8.2192,,,,,,,,,,,,
2015-4-29,三,6.1169,6.7279,5.1643,0.7892,9.4025,4.9059,4.7331,4.6549,,5.0792,0.571,8.326,,,,,,,,,,,,
2015-4-28,二,6.1209,6.6743,5.1574,0.7897,9.3449,4.8262,4.6859,4.6269,,5.0607,0.571,8.3779,,,,,,,,,,,,
2015-4-27,一,6.122,6.6662,5.1627,0.7899,9.312,4.8025,4.6693,4.6103,,5.0358,0.5742,8.2386,,,,,,,,,,,,
2015-4-24,五,6.1241,6.638,5.1358,0.7902,9.2366,4.774,4.6556,4.5783,,5.045,0.5853,8.295,,,,,,,,,,,,
2015-4-23,四,6.1281,6.5794,5.1208,0.7907,9.2291,4.7527,4.6837,4.56,,4.9991,0.5807,8.4168,,,,,,,,,,,,
2015-4-22,三,6.129,6.5861,5.1345,0.7908,9.1645,4.736,4.7095,4.5475,,4.9906,0.5842,8.6895,,,,,,,,,,,,
2015-4-21,二,6.128,6.5942,5.151,0.7907,9.149,4.7333,4.7,4.5572,,5.0037,0.5845,8.628,,,,,,,,,,,,
2015-4-20,一,6.1255,6.6325,5.1659,0.7903,9.1869,4.7937,4.7306,4.5731,,5.0213,0.5865,8.3987,,,,,,,,,,,,
2015-4-17,五,6.1267,6.6125,5.1678,0.7904,9.1814,4.7889,4.7063,4.5502,,5.0305,0.5846,8.0535,,,,,,,,,,,,
2015-4-16,四,6.1305,6.5814,5.1689,0.7909,9.1316,4.7342,4.6762,4.5402,,4.9996,0.5907,8.0415,,,,,,,,,,,,
2015-4-15,三,6.134,6.5403,5.1549,0.7914,9.0896,4.6836,4.6151,4.5283,,4.9088,0.5912,8.2218,,,,,,,,,,,,
2015-4-14,二,6.1407,6.5163,5.1404,0.7923,9.0405,4.686,4.5957,4.5201,,4.8786,0.591,8.3944,,,,,,,,,,,,
2015-4-13,一,6.1395,6.5316,5.1275,0.7922,9.011,4.719,4.6348,4.5093,,4.8811,0.5868,8.6503,,,,,,,,,,,,
2015-4-10,五,6.137,6.5587,5.1063,0.7919,9.0454,4.7397,4.6616,4.5294,,4.8776,0.5846,8.3724,,,,,,,,,,,,
2015-4-9,四,6.1338,6.6218,5.1176,0.7914,9.1398,4.7197,4.6403,4.5338,,4.8834,0.5843,8.6668,,,,,,,,,,,,
2015-4-8,三,6.1345,6.6538,5.1147,0.7913,9.1098,4.6971,4.619,4.5243,,4.9096,0.5851,8.9078,,,,,,,,,,,,
2015-4-7,二,6.1305,6.7142,5.142,0.7908,9.1411,4.6563,4.6249,4.5335,,4.9109,0.5857,8.9999,,,,,,,,,,,,
2015-4-3,五,6.1348,6.6797,5.1364,0.7913,9.1148,4.6582,4.613,4.5303,,4.8825,0.5896,9.1227,,,,,,,,,,,,
2015-4-2,四,6.1396,6.6164,5.1437,0.7919,9.1212,4.6686,4.5758,4.5153,,4.8665,0.5914,9.3056,,,,,,,,,,,,
2015-4-1,三,6.1434,6.6147,5.1353,0.7923,9.1276,4.6937,4.5918,4.4907,,4.8423,0.5924,9.4077,,,,,,,,,,,,
2015-3-31,二,6.1422,6.6648,5.1272,0.7921,9.1108,4.711,4.6184,4.4758,,4.8452,0.5935,9.3089,,,,,,,,,,,,
2015-3-30,一,6.1402,6.689,5.1649,0.7919,9.151,4.7566,4.6438,4.4879,,4.8662,0.5907,9.3547,,,,,,,,,,,,
2015-3-27,五,6.1397,6.6971,5.167,0.7918,9.1413,4.816,4.6731,4.497,,4.922,0.5882,9.2524,,,,,,,,,,,,
2015-3-26,四,6.1375,6.7467,5.1523,0.7914,9.1558,4.8176,4.6709,4.4951,,4.9065,0.5898,9.2584,,,,,,,,,,,,
2015-3-25,三,6.141,6.7163,5.1398,0.7918,9.1368,4.8413,4.7004,4.511,,4.912,0.5867,9.3173,,,,,,,,,,,,
2015-3-24,二,6.1398,6.7296,5.1361,0.7916,9.1975,4.8407,4.7086,4.5028,,4.9079,0.5881,9.4991,,,,,,,,,,,,
2015-3-23,一,6.1448,6.6499,5.1288,0.7922,9.1883,4.7845,4.6503,4.4642,,4.8815,0.5933,9.5856,,,,,,,,,,,,
2015-3-20,五,6.1496,6.5718,5.1078,0.7926,9.0928,4.72,4.5796,4.4458,,4.8441,0.5931,9.6899,,,,,,,,,,,,
2015-3-19,四,6.146,6.6925,5.1338,0.7923,9.2189,4.7915,4.621,4.4784,,4.9015,0.5902,9.5324,,,,,,,,,,,,
2015-3-18,三,6.1556,6.5395,5.0907,0.793,9.1097,4.7018,4.5128,4.4492,,4.8143,0.5902,9.8794,,,,,,,,,,,,
2015-3-17,二,6.1585,6.5201,5.0907,0.7932,9.1526,4.7115,4.5533,4.4486,,4.8173,0.5907,10.0054,,,,,,,,,,,,
2015-3-16,一,6.1615,6.4852,5.0987,0.7935,9.1191,4.7155,4.5362,4.4468,,4.8114,0.5843,10.0554,,,,,,,,,,,,
2015-3-13,五,6.1588,6.5549,5.093,0.7931,9.1907,4.7516,4.5645,4.4778,,4.8487,0.5843,9.8158,,,,,,,,,,,,
2015-3-12,四,6.1617,6.5186,5.0942,0.7934,9.2292,4.7014,4.5214,4.4612,,4.8354,0.5835,9.8789,,,,,,,,,,,,
2015-3-11,三,6.1597,6.6101,5.1055,0.7938,9.3122,4.7301,4.5013,4.4634,,4.8567,0.587,9.9025,,,,,,,,,,,,
2015-3-10,二,6.1572,6.688,5.0911,0.7935,9.3247,4.742,4.5332,4.4743,,4.8747,0.5839,9.7378,,,,,,,,,,,,
2015-3-9,一,6.1563,6.7012,5.1248,0.7936,9.3038,4.7662,4.5509,4.4878,,4.8825,0.5809,9.7023,,,,,,,,,,,,
2015-3-6,五,6.1533,6.8061,5.1456,0.7934,9.4101,4.803,4.623,4.5111,,4.9274,0.5801,9.7965,,,,,,,,,,,,
2015-3-5,四,6.1528,6.8427,5.1678,0.7934,9.43,4.8323,4.6918,4.5263,,4.9516,0.5791,9.9341,,,,,,,,,,,,
2015-3-4,三,6.1525,6.899,5.1646,0.7933,9.4835,4.8287,4.6687,4.5379,,4.9285,0.5761,9.9618,,,,,,,,,,,,
2015-3-3,二,6.1543,6.9014,5.1437,0.7936,9.4819,4.7892,4.6371,4.5281,,4.9091,0.5767,10.0718,,,,,,,,,,,,
2015-3-2,一,6.1513,6.8907,5.1577,0.7933,9.5115,4.8079,4.6595,4.5281,,4.914,0.5756,9.9246,,,,,,,,,,,,
2015-2-27,五,6.1475,6.9256,5.1839,0.7926,9.519,4.8219,4.6535,4.5581,,4.9168,0.5688,9.8635,,,,,,,,,,,,
2015-2-26,四,6.1379,7.0041,5.1948,0.7914,9.5751,4.8525,4.6583,4.5621,,4.9356,0.571,9.9028,,,,,,,,,,,,
2015-2-25,三,6.1384,6.996,5.1968,0.7914,9.5317,4.8328,4.6209,4.5497,,4.9214,0.5727,10.1526,,,,,,,,,,,,
2015-2-17,二,6.133,6.9902,5.2123,0.7904,9.4646,4.789,4.6055,4.5489,,4.9186,0.569,10.2007,,,,,,,,,,,,
2015-2-16,一,6.1273,7.0189,5.1962,0.7901,9.4874,4.7853,4.6044,4.5513,,4.9271,0.5685,10.2282,,,,,,,,,,,,
2015-2-13,五,6.1288,7.0059,5.1729,0.7904,9.4566,4.7604,4.5676,4.5399,,4.8976,0.5741,10.5499,,,,,,,,,,,,
2015-2-12,四,6.1333,6.958,5.1238,0.7909,9.374,4.7217,4.5242,4.5221,,4.8558,0.5769,10.5903,,,,,,,,,,,,
2015-2-11,三,6.1315,6.9612,5.1582,0.7908,9.3827,4.7855,4.5646,4.546,,4.8717,0.5727,10.5889,,,,,,,,,,,,
2015-2-10,二,6.1295,6.9698,5.1929,0.7906,9.3628,4.798,4.5598,4.551,,4.9134,0.5704,10.5867,,,,,,,,,,,,
2015-2-9,一,6.1311,6.9637,5.1838,0.7909,9.3807,4.7772,4.5276,4.5555,,4.897,0.5696,10.6653,,,,,,,,,,,,
2015-2-6,五,6.1261,7.0531,5.2469,0.7902,9.4294,4.8111,4.5633,4.5825,,4.9265,0.5661,10.6484,,,,,,,,,,,,
2015-2-5,四,6.1366,6.9748,5.2546,0.7915,9.3433,4.7762,4.5337,4.5664,,4.8767,0.576,10.9145,,,,,,,,,,,,
2015-2-4,三,6.1318,7.0489,5.2298,0.7908,9.3197,4.7801,4.5346,4.5766,,4.9349,0.5716,10.449,,,,,,,,,,,,
2015-2-3,二,6.1369,6.9832,5.2485,0.7915,9.2574,4.8016,4.4977,4.5632,,4.8785,0.5847,10.9693,,,,,,,,,,,,
2015-2-2,一,6.1385,6.9626,5.2544,0.7918,9.2851,4.7898,4.4747,4.5597,,4.8318,0.586,11.1397,,,,,,,,,,,,
2015-1-30,五,6.137,6.9678,5.21,0.7916,9.2753,4.7876,4.4793,4.5544,,4.866,0.5867,11.0519,,,,,,,,,,,,
2015-1-29,四,6.1335,6.9426,5.2329,0.7912,9.3185,4.8599,4.5253,4.552,,4.9007,0.5869,10.9005,,,,,,,,,,,,
2015-1-28,三,6.1282,6.9803,5.2218,0.7905,9.3288,4.8969,4.5809,4.5604,,4.9381,0.5834,10.8888,,,,,,,,,,,,
2015-1-27,二,6.1364,6.9146,5.1983,0.7915,9.2866,4.8732,4.5823,4.5787,,4.9125,0.5828,11.0029,,,,,,,,,,,,
